YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2019,WV,West Virginia,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),54,CAN,CAN03,,CRDRATE,RACE,API,,,,
2016,2020,CA,California,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,12.7,12.7,,,12.5,12.9,Sex,Female,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN01,,CRDRATE,SEX,SEXF,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,1.7,1.7,,,1.5,1.9,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN03,,CRDRATE,OVERALL,OVR,,,,
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,1706,1706,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN01,,NMBR,OVERALL,OVR,,,,
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,16,16,,,13.2,19.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,17.3,17.3,,,15.6,19.2,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN05,,AGEADJRATE,RACE,HIS,,,,
2015,2019,PA,Pennsylvania,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,14.4,14.4,,,11.7,17.3,Race/Ethnicity,Hispanic,,,,,POINT (-77.86070029399963 40.79373015200048),42,CAN,CAN05,,AGEADJRATE,RACE,HIS,,,,
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,15.7,15.7,,,9.4,24.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),38,CAN,CAN01,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,79.9,79.9,,,76.1,83.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,175.4,175.4,,,173.2,177.5,Sex,Male,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,60,60,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN01,,NMBR,RACE,WHT,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,423.9,423.9,,,417.3,430.6,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN07,,CRDRATE,OVERALL,OVR,,,,
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,6505,6505,,,,,Overall,Overall,,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN07,,NMBR,OVERALL,OVR,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Female,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN05,,CRDRATE,SEX,SEXF,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,441.3,441.3,,,434.6,448,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN07,,CRDRATE,RACE,BLK,,,,
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,17,17,,,15.2,19,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,CAN,CAN01,,CRDRATE,RACE,AIAN,,,,
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,241,241,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN05,,NMBR,RACE,WHT,,,,
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-100.11842104899966 47.47531977900047),38,CAN,CAN02,,CRDRATE,SEX,SEXM,,,,
2016,2020,NV,Nevada,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,140.9,140.9,,,135,146.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2015,2019,PA,Pennsylvania,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,11.5,11.5,,,9.7,13.4,Race/Ethnicity,Hispanic,,,,,POINT (-77.86070029399963 40.79373015200048),42,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,11.8,11.8,,,7,18.2,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,2.8,2.8,,,2.3,3.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN03,,AGEADJRATE,RACE,BLK,,,,
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-77.036871 38.907192),11,CAN,CAN02,,CRDRATE,RACE,API,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,134.1,134.1,,,130.4,137.9,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN08,,CRDRATE,OVERALL,OVR,,,,
2015,2019,NE,Nebraska,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,2.5,2.5,,,2.1,3.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN03,,CRDRATE,RACE,WHT,,,,
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,151.9,151.9,,,146.3,157.6,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),47,CAN,CAN07,,CRDRATE,RACE,HIS,,,,
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,58.8,58.8,,,34.3,92.4,Race/Ethnicity,Hispanic,,,,,POINT (-72.51764079099962 43.62538123900049),50,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,199.8,199.8,,,197.6,202,Sex,Male,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,KY,Kentucky,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN04,,NMBR,RACE,AIAN,,,,
2015,2019,US,United States,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,96.5,96.5,,,95.9,97.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,,59,CAN,CAN08,,AGEADJRATE,RACE,API,,,,
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,2.5,2.5,,,2.3,2.7,Sex,Female,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN03,,CRDRATE,SEX,SEXF,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN03,,NMBR,SEX,SEXM,,,,
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN01,,CRDRATE,RACE,AIAN,,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,21,21,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN08,,NMBR,RACE,AIAN,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN03,,CRDRATE,RACE,AIAN,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,6.9,6.9,,,5.6,8.4,Race/Ethnicity,Hispanic,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN02,,CRDRATE,RACE,HIS,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,412.8,412.8,,,395.6,430.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,26,26,,,25.2,26.8,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN04,,CRDRATE,RACE,HIS,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Female,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,CRDRATE,SEX,SEXF,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,25.3,25.3,,,24.8,25.7,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,16.3,16.3,,,16,16.6,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN05,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,15.9,15.9,,,14.4,17.5,Sex,Male,,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN01,,CRDRATE,SEX,SEXM,,,,
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,486.8,486.8,,,483.5,490.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN01,,NMBR,RACE,AIAN,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,21.1,21.1,,,19.8,22.6,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,32.8,32.8,,,31.6,33.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN02,,CRDRATE,RACE,WHT,,,,
2015,2019,CA,California,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,2.2,2.2,,,2.1,2.4,Race/Ethnicity,Hispanic,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN03,,CRDRATE,RACE,HIS,,,,
2016,2020,NE,Nebraska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,333,333,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN01,,NMBR,OVERALL,OVR,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN03,,AGEADJRATE,RACE,API,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,24.8,24.8,,,16.1,36.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN02,,CRDRATE,RACE,BLK,,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,31.7,31.7,,,29.7,33.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN02,,CRDRATE,RACE,BLK,,,,
2016,2020,NV,Nevada,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,637,637,,,,,Sex,Male,,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN04,,NMBR,SEX,SEXM,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN02,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,71.6,71.6,,,55.3,91.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN08,,CRDRATE,RACE,API,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,305.9,305.9,,,294.1,318.1,Race/Ethnicity,Hispanic,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,17,17,,,10.6,25.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN04,,CRDRATE,RACE,AIAN,,,,
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN03,,NMBR,SEX,SEXM,,,,
2016,2020,NM,New Mexico,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,10.2,10.2,,,9.5,11.1,Sex,Female,,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN01,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,20,20,,,19,21.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN05,,CRDRATE,OVERALL,OVR,,,,
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,20.7,20.7,,,19.9,21.5,Sex,Male,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN01,,CRDRATE,SEX,SEXM,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN03,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN03,,NMBR,RACE,HIS,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,7,7,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN04,,NMBR,RACE,API,,,,
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,25,25,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN01,,NMBR,RACE,API,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,138.5,138.5,,,137,140,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,1013,1013,,,,,Sex,Female,,,,,POINT (-97.52107021399968 35.47203135600046),40,CAN,CAN04,,NMBR,SEX,SEXF,,,,
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,29.6,29.6,,,26.9,32.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN04,,CRDRATE,RACE,BLK,,,,
2015,2019,WA,Washington,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,1134,1134,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,CAN,CAN07,,NMBR,RACE,BLK,,,,
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,1.4,1.4,,,1.1,1.8,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN03,,CRDRATE,RACE,HIS,,,,
2015,2019,NH,New Hampshire,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN03,,NMBR,SEX,SEXM,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,132,132,,,131.2,132.9,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN08,,CRDRATE,SEX,SEXF,,,,
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN02,,NMBR,RACE,AIAN,,,,
